2	2026-11-01 17:59:46	0	1
2	2026-11-01 17:59:46	1	1
4	2026-11-01 19:48:33	0	1
4	2026-11-01 19:48:33	1	1
6	2026-11-01 18:53:54	0	1
6	2026-11-01 18:53:54	1	1
11	2026-11-01 17:24:04	0	1
11	2026-11-01 17:24:04	1	1
1	2026-11-02 19:06:01	0	1
1	2026-11-02 19:06:01	1	1
2	2026-11-02 18:35:03	0	1
2	2026-11-02 18:35:03	1	1
3	2026-11-02 19:30:38	0	1
3	2026-11-02 19:30:38	1	1
4	2026-11-02 18:24:17	0	1
4	2026-11-02 18:24:17	1	1
5	2026-11-02 19:04:20	0	1
5	2026-11-02 19:04:20	1	1
6	2026-11-02 18:39:09	0	1
6	2026-11-02 18:39:09	1	1
7	2026-11-02 17:15:34	0	1
7	2026-11-02 17:15:34	1	1
8	2026-11-02 19:50:34	0	1
8	2026-11-02 19:50:34	1	1
9	2026-11-02 17:42:23	0	1
9	2026-11-02 17:42:23	1	1
10	2026-11-02 19:22:00	0	1
10	2026-11-02 19:22:00	1	1
11	2026-11-02 19:46:11	0	1
11	2026-11-02 19:46:11	1	1
12	2026-11-02 17:29:57	0	1
12	2026-11-02 17:29:57	1	1
13	2026-11-02 17:48:00	0	1
13	2026-11-02 17:48:00	1	1
14	2026-11-02 17:23:09	0	1
14	2026-11-02 17:23:09	1	1
16	2026-11-02 18:06:50	0	1
16	2026-11-02 18:06:50	1	1
17	2026-11-02 17:33:18	0	1
17	2026-11-02 17:33:18	1	1
2	2026-11-03 17:27:53	0	1
2	2026-11-03 17:27:53	1	1
3	2026-11-03 19:22:46	0	1
3	2026-11-03 19:22:46	1	1
4	2026-11-03 19:29:11	0	1
4	2026-11-03 19:29:11	1	1
5	2026-11-03 19:41:45	0	1
5	2026-11-03 19:41:45	1	1
6	2026-11-03 18:49:47	0	1
6	2026-11-03 18:49:47	1	1
7	2026-11-03 18:11:48	0	1
7	2026-11-03 18:11:48	1	1
8	2026-11-03 17:47:22	0	1
8	2026-11-03 17:47:22	1	1
9	2026-11-03 18:02:55	0	1
9	2026-11-03 18:02:55	1	1
10	2026-11-03 19:06:25	0	1
10	2026-11-03 19:06:25	1	1
11	2026-11-03 17:28:53	0	1
11	2026-11-03 17:28:53	1	1
12	2026-11-03 19:38:29	0	1
12	2026-11-03 19:38:29	1	1
13	2026-11-03 18:54:27	0	1
13	2026-11-03 18:54:27	1	1
14	2026-11-03 18:40:15	0	1
14	2026-11-03 18:40:15	1	1
16	2026-11-03 19:17:03	0	1
16	2026-11-03 19:17:03	1	1
17	2026-11-03 19:05:37	0	1
17	2026-11-03 19:05:37	1	1
1	2026-11-04 18:04:38	0	1
1	2026-11-04 18:04:38	1	1
2	2026-11-04 17:12:29	0	1
2	2026-11-04 17:12:29	1	1
3	2026-11-04 19:45:14	0	1
3	2026-11-04 19:45:14	1	1
4	2026-11-04 18:12:29	0	1
4	2026-11-04 18:12:29	1	1
5	2026-11-04 17:17:08	0	1
5	2026-11-04 17:17:08	1	1
6	2026-11-04 18:28:47	0	1
6	2026-11-04 18:28:47	1	1
7	2026-11-04 19:24:07	0	1
7	2026-11-04 19:24:07	1	1
8	2026-11-04 17:57:18	0	1
8	2026-11-04 17:57:18	1	1
9	2026-11-04 17:07:22	0	1
9	2026-11-04 17:07:22	1	1
10	2026-11-04 19:34:15	0	1
10	2026-11-04 19:34:15	1	1
11	2026-11-04 19:50:28	0	1
11	2026-11-04 19:50:28	1	1
12	2026-11-04 18:29:16	0	1
12	2026-11-04 18:29:16	1	1
13	2026-11-04 17:41:24	0	1
13	2026-11-04 17:41:24	1	1
14	2026-11-04 17:44:23	0	1
14	2026-11-04 17:44:23	1	1
16	2026-11-04 17:52:10	0	1
16	2026-11-04 17:52:10	1	1
1	2026-11-05 17:18:49	0	1
1	2026-11-05 17:18:49	1	1
2	2026-11-05 17:21:11	0	1
2	2026-11-05 17:21:11	1	1
3	2026-11-05 19:31:28	0	1
3	2026-11-05 19:31:28	1	1
4	2026-11-05 18:29:38	0	1
4	2026-11-05 18:29:38	1	1
5	2026-11-05 18:11:46	0	1
5	2026-11-05 18:11:46	1	1
6	2026-11-05 19:31:57	0	1
6	2026-11-05 19:31:57	1	1
7	2026-11-05 18:34:12	0	1
7	2026-11-05 18:34:12	1	1
8	2026-11-05 17:10:27	0	1
8	2026-11-05 17:10:27	1	1
9	2026-11-05 17:29:28	0	1
9	2026-11-05 17:29:28	1	1
10	2026-11-05 19:18:22	0	1
10	2026-11-05 19:18:22	1	1
11	2026-11-05 18:57:40	0	1
11	2026-11-05 18:57:40	1	1
12	2026-11-05 17:09:20	0	1
12	2026-11-05 17:09:20	1	1
13	2026-11-05 18:32:59	0	1
13	2026-11-05 18:32:59	1	1
