1	2026-12-01 09:05:00	0	1
1	2026-12-01 18:00:00	1	1
2	2026-12-01 09:00:00	0	1
2	2026-12-01 18:00:00	1	1
3	2026-12-01 11:05:00	0	1
3	2026-12-01 18:00:00	1	1
4	2026-12-01 09:00:00	0	1
4	2026-12-01 18:05:00	1	1
5	2026-12-01 13:00:00	0	1
5	2026-12-01 18:00:00	1	1
6	2026-12-01 09:00:00	0	1
6	2026-12-01 18:00:00	1	1
7	2026-12-01 09:15:00	0	1
7	2026-12-01 18:00:00	1	1
8	2026-12-01 09:00:00	0	1
8	2026-12-01 18:00:00	1	1
9	2026-12-01 09:00:00	0	1
9	2026-12-01 18:00:00	1	1
10	2026-12-01 09:00:00	0	1
10	2026-12-01 18:00:00	1	1
11	2026-12-01 09:00:00	0	1
11	2026-12-01 18:00:00	1	1
12	2026-12-01 09:00:00	0	1
12	2026-12-01 18:00:00	1	1
13	2026-12-01 09:00:00	0	1
13	2026-12-01 18:00:00	1	1
14	2026-12-01 09:00:00	0	1
14	2026-12-01 18:00:00	1	1
16	2026-12-01 09:00:00	0	1
16	2026-12-01 18:00:00	1	1
17	2026-12-01 09:00:00	0	1
17	2026-12-01 18:00:00	1	1
1	2026-12-02 09:00:00	0	1
1	2026-12-02 18:00:00	1	1
2	2026-12-02 09:03:00	0	1
2	2026-12-02 18:00:00	1	1
3	2026-12-02 09:00:00	0	1
3	2026-12-02 18:00:00	1	1
4	2026-12-02 09:08:00	0	1
4	2026-12-02 18:00:00	1	1
5	2026-12-02 09:00:00	0	1
5	2026-12-02 18:00:00	1	1
6	2026-12-02 09:00:00	0	1
6	2026-12-02 16:30:00	1	1
7	2026-12-02 09:00:00	0	1
7	2026-12-02 18:00:00	1	1
8	2026-12-02 09:00:00	0	1
8	2026-12-02 18:00:00	1	1
9	2026-12-02 09:00:00	0	1
9	2026-12-02 18:00:00	1	1
10	2026-12-02 09:00:00	0	1
10	2026-12-02 18:00:00	1	1
11	2026-12-02 09:00:00	0	1
11	2026-12-02 18:00:00	1	1
12	2026-12-02 09:00:00	0	1
